date,code,ema_fast,ema_slow,dif,dea,macd_bar,calc_time
2024-04-25,159567,0.805279,0.815421,-0.010142,-0.017278,0.014271,2025-06-29 17:12:40
2024-04-24,159567,0.797359,0.813224,-0.015865,-0.019061,0.006393,2025-06-29 17:12:40
2024-04-23,159567,0.792033,0.812877,-0.020844,-0.019861,-0.001966,2025-06-29 17:12:40
2024-04-22,159567,0.790042,0.814611,-0.024569,-0.019615,-0.009908,2025-06-29 17:12:40
2024-04-19,159567,0.792626,0.818813,-0.026187,-0.018376,-0.015621,2025-06-29 17:12:40
2024-04-18,159567,0.803662,0.826914,-0.023252,-0.016424,-0.013657,2025-06-29 17:12:40
2024-04-17,159567,0.811851,0.833403,-0.021552,-0.014717,-0.013672,2025-06-29 17:12:40
2024-04-16,159567,0.820666,0.839954,-0.019288,-0.013008,-0.012561,2025-06-29 17:12:40
2024-04-15,159567,0.832856,0.847698,-0.014842,-0.011437,-0.00681,2025-06-29 17:12:40
2024-04-12,159567,0.840529,0.85291,-0.012382,-0.010586,-0.003591,2025-06-29 17:12:40
2024-04-11,159567,0.843823,0.855899,-0.012076,-0.010137,-0.003878,2025-06-29 17:12:40
2024-04-10,159567,0.846915,0.858762,-0.011847,-0.009653,-0.004388,2025-06-29 17:12:40
2024-04-09,159567,0.848605,0.860982,-0.012377,-0.009104,-0.006546,2025-06-29 17:12:40
2024-04-08,159567,0.849064,0.86273,-0.013666,-0.008286,-0.01076,2025-06-29 17:12:40
2024-04-03,159567,0.855082,0.867071,-0.011989,-0.006941,-0.010096,2025-06-29 17:12:40
2024-04-02,159567,0.860248,0.87083,-0.010582,-0.005679,-0.009806,2025-06-29 17:12:40
2024-04-01,159567,0.863462,0.873558,-0.010097,-0.004453,-0.011287,2025-06-29 17:12:40
2024-03-29,159567,0.865022,0.875503,-0.010481,-0.003042,-0.014878,2025-06-29 17:12:40
2024-03-28,159567,0.871314,0.879566,-0.008252,-0.001182,-0.014139,2025-06-29 17:12:40
2024-03-27,159567,0.877404,0.883262,-0.005858,0.000585,-0.012886,2025-06-29 17:12:40
2024-03-26,159567,0.882091,0.886044,-0.003954,0.002196,-0.012299,2025-06-29 17:12:40
2024-03-25,159567,0.886688,0.88855,-0.001862,0.003733,-0.01119,2025-06-29 17:12:40
2024-03-22,159567,0.891742,0.890994,0.000748,0.005132,-0.008767,2025-06-29 17:12:40
2024-03-21,159567,0.900239,0.894618,0.005621,0.006228,-0.001212,2025-06-29 17:12:40
2024-03-20,159567,0.902593,0.894945,0.007648,0.006379,0.002538,2025-06-29 17:12:40
2024-03-19,159567,0.90362,0.894438,0.009182,0.006062,0.00624,2025-06-29 17:12:40
2024-03-18,159567,0.905226,0.893993,0.011233,0.005282,0.011902,2025-06-29 17:12:40
2024-03-15,159567,0.899862,0.890242,0.00962,0.003794,0.011651,2025-06-29 17:12:40
2024-03-14,159567,0.893251,0.886148,0.007103,0.002338,0.009531,2025-06-29 17:12:40
2024-03-13,159567,0.884466,0.881416,0.00305,0.001147,0.003806,2025-06-29 17:12:40
2024-03-12,159567,0.880884,0.879468,0.001416,0.000671,0.001491,2025-06-29 17:12:40
2024-03-11,159567,0.874565,0.876526,-0.001961,0.000485,-0.004891,2025-06-29 17:12:40
2024-03-08,159567,0.874441,0.876717,-0.002276,0.001096,-0.006744,2025-06-29 17:12:40
2024-03-07,159567,0.876853,0.878057,-0.001204,0.001939,-0.006286,2025-06-29 17:12:40
2024-03-06,159567,0.887097,0.882689,0.004408,0.002725,0.003366,2025-06-29 17:12:40
2024-03-05,159567,0.891124,0.8839,0.007224,0.002304,0.009841,2025-06-29 17:12:40
2024-03-04,159567,0.896017,0.885138,0.010879,0.001074,0.019611,2025-06-29 17:12:40
2024-03-01,159567,0.891165,0.881655,0.00951,-0.001378,0.021775,2025-06-29 17:12:40
2024-02-29,159567,0.889783,0.879862,0.009922,-0.0041,0.028042,2025-06-29 17:12:40
2024-02-28,159567,0.882007,0.87522,0.006788,-0.007605,0.028785,2025-06-29 17:12:40
2024-02-27,159567,0.877152,0.872247,0.004905,-0.011203,0.032217,2025-06-29 17:12:40
2024-02-26,159567,0.868053,0.867653,0.0004,-0.01523,0.03126,2025-06-29 17:12:40
2024-02-23,159567,0.860925,0.864485,-0.003559,-0.019138,0.031157,2025-06-29 17:12:40
2024-02-22,159567,0.854332,0.862045,-0.007713,-0.023032,0.030639,2025-06-29 17:12:40
2024-02-21,159567,0.846713,0.859676,-0.012963,-0.026862,0.027799,2025-06-29 17:12:40
2024-02-20,159567,0.837774,0.857385,-0.019611,-0.030337,0.021452,2025-06-29 17:12:40
2024-02-19,159567,0.831709,0.857183,-0.025474,-0.033018,0.015089,2025-06-29 17:12:40
2024-02-08,159567,0.828484,0.858956,-0.030473,-0.034905,0.008864,2025-06-29 17:12:40
2024-02-07,159567,0.829479,0.863201,-0.033722,-0.036012,0.004581,2025-06-29 17:12:40
2024-02-06,159567,0.828473,0.866976,-0.038503,-0.036585,-0.003836,2025-06-29 17:12:40
2024-02-05,159567,0.826036,0.870723,-0.044686,-0.036106,-0.017161,2025-06-29 17:12:40
2024-02-02,159567,0.838904,0.881938,-0.043034,-0.03396,-0.018147,2025-06-29 17:12:40
2024-02-01,159567,0.854305,0.894055,-0.03975,-0.031692,-0.016116,2025-06-29 17:12:40
2024-01-31,159567,0.862107,0.902437,-0.040331,-0.029677,-0.021306,2025-06-29 17:12:40
2024-01-30,159567,0.87928,0.914992,-0.035712,-0.027014,-0.017396,2025-06-29 17:12:40
2024-01-29,159567,0.89136,0.924741,-0.033381,-0.02484,-0.017083,2025-06-29 17:12:40
2024-01-26,159567,0.902892,0.933959,-0.031067,-0.022704,-0.016726,2025-06-29 17:12:40
2024-01-25,159567,0.917432,0.944204,-0.026772,-0.020614,-0.012316,2025-06-29 17:12:40
2024-01-24,159567,0.917841,0.947729,-0.029888,-0.019074,-0.021628,2025-06-29 17:12:40
2024-01-23,159567,0.924081,0.954195,-0.030114,-0.016371,-0.027486,2025-06-29 17:12:40
2024-01-22,159567,0.93439,0.96247,-0.028079,-0.012935,-0.030289,2025-06-29 17:12:40
2024-01-19,159567,0.954502,0.974778,-0.020276,-0.009149,-0.022255,2025-06-29 17:12:40
2024-01-18,159567,0.969788,0.984001,-0.014212,-0.006367,-0.015691,2025-06-29 17:12:40
2024-01-17,159567,0.975156,0.988126,-0.012969,-0.004406,-0.017128,2025-06-29 17:12:40
2024-01-16,159567,0.989772,0.996141,-0.006369,-0.002265,-0.008209,2025-06-29 17:12:40
2024-01-15,159567,0.995136,0.999284,-0.004148,-0.001239,-0.005819,2025-06-29 17:12:40
2024-01-12,159567,0.998889,1.001444,-0.002556,-0.000511,-0.004089,2025-06-29 17:12:40
2024-01-11,159567,1.004,1.004,0.0,0.0,0.0,2025-06-29 17:12:40
